date,ADA,ALGO,ANKR,ARPA,ATOM,BAND,BAT,BCH,BEAM,BNB,BTC,CELR,CHZ,COS,CTXC,CVC,DASH,DENT,DOCK,DOGE,DUSK,ENJ,EOS,ETC,ETH,FET,FTM,FTT,FUN,GTO,HBAR,HOT,ICX,IOST,IOTA,IOTX,KAVA,KEY,LINK,LTC,MATIC,MFT,MITH,MTL,NEO,NKN,NULS,OMG,ONE,ONG,ONT,PERL,QTUM,REN,RLC,RVN,STX,TFUEL,THETA,TOMO,TROY,TRX,VET,VITE,WAN,WAVES,WIN,XLM,XMR,XRP,XTZ,ZEC,ZIL,ZRX
2021-12-22 20:00:00+00:00,1.327,1.3642,0.10568,0.10257,27.37,5.358,1.1872,438.1,0.6061,533.6,48588.16,0.07154,0.2856,0.02548,0.4025,0.3399,135.1,0.003553,0.06944,0.173,0.6721,2.587,3.35,35.7,3979.51,0.5547,1.5979,41.33,0.01049,0.05938,0.3184,0.008155,1.486,0.0317,1.2709,0.12099,3.62,0.012085,19.93,155.4,2.501,0.008823,0.06087,2.227,27.3,0.3609,0.8766,6.546,0.24455,0.7796,0.7107,0.08205,9.42,0.6933,3.078,0.08784,2.188,0.2054,4.437,1.871,0.010451,0.07913,0.08684,0.08389,0.6769,16.03,0.0004712,0.2673,190.6,0.9537,4.544,165.5,0.06767,0.8235
2021-12-23 00:00:00+00:00,1.34,1.3767,0.10701,0.1029,27.69,5.415,1.2462,440.7,0.5925,533.7,48524.11,0.07163,0.2912,0.02551,0.3881,0.3417,134.7,0.003591,0.06914,0.1745,0.7183,2.663,3.357,36.0,3960.59,0.5507,1.669,41.43,0.01048,0.05872,0.3255,0.008278,1.505,0.03301,1.2762,0.12016,3.662,0.012132,20.57,157.3,2.668,0.008888,0.06104,2.279,27.78,0.3637,0.8622,6.906,0.24635,0.8055,0.7135,0.08131,9.536,0.6955,3.133,0.08982,2.224,0.2081,4.615,1.879,0.010413,0.07982,0.08858,0.08362,0.6835,15.91,0.0004733,0.2721,191.9,1.0056,4.596,164.8,0.06873,0.8331
2021-12-23 04:00:00+00:00,1.326,1.3483,0.10494,0.10176,26.53,5.299,1.2142,436.0,0.5909,526.7,48129.6,0.07126,0.2837,0.02514,0.38,0.3367,132.4,0.003493,0.06795,0.1746,0.6876,2.573,3.33,35.3,3911.6,0.54,1.7328,40.89,0.01039,0.0574,0.3167,0.008028,1.413,0.03258,1.2367,0.11744,3.611,0.011962,20.41,154.3,2.562,0.008769,0.0598,2.21,27.25,0.3576,0.8432,6.661,0.23804,0.8103,0.7039,0.08272,9.342,0.6937,3.053,0.08785,2.199,0.2045,4.481,1.862,0.010211,0.07825,0.08524,0.08297,0.6723,15.71,0.0004668,0.2724,194.6,0.9724,4.49,159.2,0.06661,0.8136
2021-12-23 08:00:00+00:00,1.349,1.3653,0.10912,0.10369,27.15,5.346,1.2606,438.4,0.5921,527.0,48354.77,0.07414,0.2849,0.02514,0.382,0.3403,133.2,0.003553,0.06808,0.1756,0.6736,2.614,3.35,35.56,3934.32,0.5603,1.7196,41.02,0.01065,0.05861,0.3177,0.008194,1.413,0.03396,1.2306,0.11931,3.692,0.011901,21.23,155.8,2.514,0.00885,0.06057,2.235,27.6,0.368,0.9053,6.54,0.23986,0.8064,0.7076,0.08225,9.469,0.706,3.124,0.08909,2.257,0.2044,4.492,1.891,0.0102,0.07891,0.08696,0.08635,0.6781,15.79,0.0004707,0.2747,205.1,0.963,4.589,157.9,0.06859,0.8349
2021-12-23 12:00:00+00:00,1.377,1.4346,0.11219,0.10503,27.84,5.508,1.26,443.0,0.6039,529.6,48819.33,0.07685,0.2929,0.02559,0.3879,0.3493,136.9,0.003716,0.07009,0.177,0.6641,2.737,3.387,36.06,3950.65,0.5668,1.7569,41.7,0.01074,0.06075,0.3204,0.00824,1.441,0.03673,1.2642,0.12157,3.859,0.012176,21.07,157.3,2.541,0.008997,0.06276,2.287,28.45,0.383,0.9109,6.635,0.25092,0.8154,0.7221,0.08353,9.644,0.6862,3.139,0.09253,2.313,0.2103,4.579,1.96,0.010499,0.08002,0.08982,0.08665,0.6851,16.44,0.0004827,0.2766,207.3,0.9795,4.668,161.0,0.0716,0.8603
2021-12-23 16:00:00+00:00,1.465,1.4749,0.11487,0.11016,28.28,5.674,1.3092,456.1,0.6453,550.2,51109.99,0.07883,0.3095,0.0265,0.4126,0.3613,144.6,0.003919,0.07182,0.1832,0.6847,2.929,3.507,37.52,4133.64,0.585,1.8793,43.34,0.01098,0.06164,0.3309,0.008677,1.49,0.03596,1.3041,0.12592,3.907,0.012632,21.83,164.1,2.699,0.009301,0.0649,2.336,29.52,0.3909,0.9006,6.843,0.25802,0.8276,0.7443,0.08496,10.076,0.7147,3.24,0.09714,2.346,0.2227,4.777,2.011,0.010742,0.0824,0.09331,0.08807,0.7,16.52,0.0004991,0.2881,210.9,1.0114,4.721,167.6,0.07291,0.8942
2021-12-23 20:00:00+00:00,1.475,1.4698,0.11465,0.1116,28.36,5.724,1.3436,455.6,0.6316,549.0,50838.81,0.07767,0.3128,0.02641,0.425,0.3628,146.7,0.003991,0.07111,0.185,0.6665,2.978,3.502,37.53,4111.41,0.5735,1.8636,43.08,0.01089,0.06264,0.3291,0.008646,1.509,0.03625,1.2952,0.12646,3.919,0.012455,22.17,163.6,2.683,0.009359,0.06386,2.334,29.69,0.3882,0.9143,6.906,0.25666,0.8317,0.7476,0.08412,10.042,0.7059,3.288,0.09475,2.343,0.2229,4.765,2.003,0.010777,0.08274,0.09299,0.08783,0.6968,16.51,0.000496,0.2874,209.8,0.9941,4.769,167.6,0.07305,0.8859
2021-12-24 00:00:00+00:00,1.459,1.4701,0.11546,0.11037,28.08,5.725,1.3404,458.6,0.6268,545.1,51029.99,0.07911,0.3125,0.02611,0.4117,0.3653,150.7,0.004682,0.07186,0.1829,0.6751,2.909,3.473,37.82,4092.03,0.5786,1.9051,42.84,0.01101,0.06287,0.3214,0.008649,1.471,0.03668,1.2782,0.12634,3.919,0.012384,22.11,165.6,2.594,0.009619,0.06378,2.335,29.7,0.3887,0.9038,6.958,0.24983,0.8315,0.7497,0.08388,10.287,0.6856,3.208,0.09656,2.361,0.2231,4.809,2.006,0.01082,0.08231,0.09453,0.08783,0.6913,16.43,0.0005018,0.2829,209.4,0.9752,4.772,166.1,0.07522,0.8852
2021-12-24 04:00:00+00:00,1.443,1.4716,0.11493,0.11135,28.34,5.723,1.3399,456.2,0.6308,545.9,50994.75,0.08112,0.3112,0.02599,0.403,0.3651,154.4,0.004693,0.07114,0.1813,0.6671,2.937,3.459,37.86,4088.67,0.584,1.9768,42.97,0.01127,0.06185,0.3214,0.009119,1.471,0.03631,1.2867,0.13243,3.902,0.012487,22.18,164.0,2.638,0.009533,0.06437,2.315,29.21,0.391,0.9363,6.88,0.25422,0.8244,0.7509,0.08412,10.139,0.6644,3.224,0.09715,2.334,0.2205,4.774,2.0,0.010994,0.08225,0.09436,0.08755,0.6952,16.36,0.0005232,0.2819,207.9,0.9744,4.738,166.8,0.07367,0.8785
2021-12-24 08:00:00+00:00,1.453,1.5145,0.11462,0.11005,28.64,5.704,1.3288,456.4,0.6237,546.9,50993.88,0.0802,0.31,0.02629,0.4103,0.3645,150.0,0.004753,0.07181,0.1835,0.7006,2.893,3.454,37.89,4079.0,0.5919,2.0036,43.07,0.0113,0.06215,0.3199,0.008935,1.47,0.03592,1.2996,0.13435,3.989,0.012677,22.05,163.1,2.616,0.009659,0.06536,2.311,29.51,0.3912,0.9159,6.945,0.25467,0.8211,0.7476,0.0843,10.067,0.6583,3.214,0.09675,2.327,0.2205,4.792,2.041,0.010951,0.08255,0.09407,0.08853,0.691,16.38,0.0005195,0.2845,206.5,0.9766,4.721,166.1,0.07403,0.8728
2021-12-24 12:00:00+00:00,1.444,1.6063,0.11468,0.10892,28.77,5.705,1.3281,454.6,0.619,548.0,50956.68,0.07973,0.3073,0.0268,0.4801,0.363,152.3,0.00451,0.0722,0.187,0.7608,2.857,3.444,37.69,4094.23,0.588,2.0654,43.32,0.01108,0.06191,0.3173,0.008787,1.462,0.03545,1.2827,0.14298,3.992,0.012436,21.85,162.4,2.563,0.009585,0.06501,2.311,29.14,0.3872,0.9032,6.904,0.25186,0.8235,0.7529,0.08542,9.958,0.6577,3.165,0.09675,2.31,0.2188,4.74,2.044,0.010926,0.08216,0.09353,0.08763,0.688,16.44,0.0005124,0.2803,204.6,0.9469,4.665,168.0,0.07351,0.8642
2021-12-24 16:00:00+00:00,1.408,1.5762,0.11327,0.10827,28.1,5.661,1.3035,453.7,0.6163,543.9,51126.4,0.07831,0.3046,0.02777,0.4602,0.366,148.7,0.004473,0.07113,0.1901,0.773,2.813,3.423,37.59,4078.29,0.5804,2.1758,43.1,0.01128,0.06104,0.3125,0.008669,1.442,0.03486,1.2638,0.13956,3.922,0.012415,22.01,161.8,2.507,0.009488,0.06426,2.285,29.02,0.3825,0.8891,6.75,0.24561,0.8255,0.741,0.08552,9.902,0.6481,3.133,0.09639,2.289,0.218,4.682,2.013,0.010915,0.08122,0.09307,0.08628,0.6853,16.2,0.0005059,0.2776,204.5,0.9165,4.564,166.0,0.07258,0.8595
2021-12-24 20:00:00+00:00,1.392,1.5754,0.1101,0.10847,26.9,5.63,1.3143,451.8,0.6064,542.1,50820.0,0.07778,0.3015,0.0274,0.4564,0.3607,149.4,0.004408,0.07074,0.1862,0.7622,2.799,3.377,37.41,4046.36,0.5734,2.0833,42.68,0.01127,0.06042,0.3104,0.008608,1.479,0.03475,1.2849,0.13878,4.013,0.012351,21.48,161.2,2.467,0.009418,0.06302,2.266,28.95,0.3783,0.8767,6.685,0.24494,0.8114,0.7392,0.08463,9.77,0.6389,3.089,0.09623,2.248,0.2147,4.715,1.969,0.010799,0.08085,0.09185,0.08474,0.6883,15.94,0.0005011,0.2779,204.3,0.9115,4.496,165.0,0.07184,0.8497
2021-12-25 00:00:00+00:00,1.401,1.5672,0.11119,0.10806,26.84,5.663,1.3758,451.5,0.6114,542.0,50844.14,0.07798,0.3056,0.02799,0.4801,0.3603,149.0,0.004416,0.07131,0.1872,0.7685,2.841,3.38,37.67,4038.69,0.5754,2.0894,42.86,0.01147,0.06068,0.3104,0.008634,1.49,0.03487,1.3309,0.1357,3.969,0.012268,21.52,161.0,2.496,0.009429,0.06273,2.269,29.13,0.3859,0.8831,6.707,0.24541,0.8136,0.738,0.08501,9.794,0.6446,3.081,0.09664,2.254,0.2191,4.896,2.044,0.010764,0.08047,0.09242,0.08526,0.6882,16.03,0.0005028,0.285,206.5,0.9145,4.532,165.1,0.07217,0.8542
2021-12-25 04:00:00+00:00,1.421,1.5602,0.11162,0.10987,27.15,5.806,1.3466,453.2,0.6098,545.8,50919.17,0.08623,0.3083,0.03008,0.4548,0.3601,152.9,0.004523,0.07144,0.191,0.7315,2.896,3.396,38.08,4052.91,0.5825,2.1257,43.01,0.01148,0.06091,0.3126,0.008714,1.579,0.03507,1.3452,0.13782,3.948,0.012372,21.71,162.4,2.535,0.00938,0.06316,2.28,29.43,0.393,0.8914,6.744,0.2488,0.8192,0.7408,0.08603,9.84,0.6445,3.116,0.09626,2.256,0.2167,4.9,2.042,0.01079,0.08097,0.09344,0.08794,0.6906,16.17,0.0005077,0.2918,213.3,0.925,4.548,167.5,0.07276,0.8584
2021-12-25 08:00:00+00:00,1.429,1.5526,0.11098,0.11076,27.27,5.739,1.3375,450.7,0.6038,544.2,50682.97,0.08539,0.3085,0.02972,0.4497,0.3606,151.6,0.004449,0.0733,0.1889,0.7105,2.976,3.409,38.02,4051.59,0.5577,2.0559,42.74,0.01136,0.06018,0.3122,0.008603,1.577,0.03556,1.3366,0.13338,3.933,0.012237,21.63,161.5,2.516,0.009317,0.06324,2.291,29.58,0.3883,0.8806,6.716,0.24417,0.8153,0.7337,0.08542,9.848,0.6451,3.141,0.09582,2.246,0.2155,4.876,2.048,0.010717,0.08134,0.09181,0.08618,0.691,16.01,0.0005032,0.2899,211.0,0.9195,4.545,167.8,0.07252,0.8527
2021-12-25 12:00:00+00:00,1.446,1.5638,0.11182,0.11141,27.86,5.8,1.3313,452.9,0.6104,545.4,50659.91,0.08869,0.3147,0.02944,0.4498,0.3632,150.9,0.004554,0.07324,0.1907,0.7047,3.22,3.429,38.17,4079.04,0.5608,2.0389,42.81,0.01172,0.06091,0.316,0.00866,1.591,0.03604,1.3195,0.13447,3.947,0.012485,21.85,162.9,2.594,0.009407,0.06399,2.304,29.42,0.3943,0.9064,6.849,0.24802,0.822,0.7429,0.0857,10.046,0.6454,3.152,0.09595,2.277,0.2204,5.123,2.061,0.010898,0.08158,0.09387,0.08709,0.7119,16.22,0.0005044,0.2873,216.0,0.9231,4.624,168.5,0.07357,0.8566
2021-12-25 16:00:00+00:00,1.438,1.5554,0.11138,0.1105,28.67,5.762,1.34,457.2,0.6081,546.7,50889.15,0.09085,0.3134,0.02851,0.4358,0.3677,150.7,0.004523,0.07288,0.1899,0.714,3.188,3.407,37.94,4076.89,0.5666,2.0487,42.84,0.01199,0.06256,0.3174,0.008583,1.564,0.03633,1.3131,0.13497,3.924,0.012398,21.98,161.0,2.592,0.009436,0.06335,2.315,29.49,0.3943,0.8806,6.846,0.25382,0.8236,0.741,0.08492,10.034,0.6411,3.157,0.09597,2.329,0.2225,5.028,2.046,0.01095,0.08165,0.09335,0.08697,0.733,16.12,0.0005078,0.288,212.5,0.9236,4.631,168.2,0.07348,0.8589
2021-12-25 20:00:00+00:00,1.452,1.5751,0.11208,0.11099,29.66,5.74,1.3364,455.1,0.6225,547.4,50399.66,0.08772,0.3178,0.02905,0.4352,0.3655,150.0,0.00455,0.07199,0.1908,0.7354,3.128,3.408,38.08,4094.83,0.5681,2.1109,42.74,0.01199,0.06101,0.3148,0.008624,1.544,0.03598,1.315,0.13545,3.96,0.012423,22.1,157.8,2.639,0.009476,0.0638,2.31,29.45,0.3939,0.8821,6.816,0.25253,0.8256,0.7425,0.08401,10.013,0.6447,3.138,0.09661,2.304,0.2186,5.016,2.054,0.010938,0.08153,0.09468,0.08729,0.7302,16.15,0.0005177,0.289,211.1,0.9252,4.583,169.5,0.07296,0.8625
2021-12-26 00:00:00+00:00,1.411,1.5535,0.10832,0.10876,28.85,5.511,1.2896,445.8,0.6164,538.6,49675.56,0.08547,0.3136,0.027,0.4215,0.3536,145.6,0.004483,0.07132,0.1858,0.7013,3.029,3.323,37.14,4013.21,0.5477,2.1304,42.05,0.01178,0.05916,0.3047,0.008368,1.498,0.03509,1.273,0.14174,3.853,0.01229,21.2,153.7,2.637,0.009237,0.06344,2.23,28.67,0.3777,0.8701,6.657,0.2476,0.8012,0.7207,0.08325,9.679,0.6209,2.958,0.09412,2.237,0.2142,4.911,2.007,0.010788,0.07989,0.09189,0.08591,0.7202,15.69,0.0005005,0.2858,206.4,0.9076,4.475,163.9,0.07108,0.8466
2021-12-26 04:00:00+00:00,1.425,1.5834,0.10933,0.11062,30.53,5.595,1.3001,447.8,0.6334,541.2,49930.39,0.08505,0.3239,0.02742,0.4281,0.3576,147.7,0.004678,0.07171,0.187,0.7065,3.061,3.352,37.25,4037.27,0.5509,2.2023,42.23,0.01195,0.06029,0.3073,0.008478,1.541,0.03575,1.3142,0.14054,3.925,0.012394,21.42,155.7,2.698,0.009284,0.06604,2.249,28.9,0.3824,0.8799,6.736,0.2521,0.8052,0.728,0.08413,9.76,0.623,2.995,0.09453,2.253,0.2154,5.059,2.101,0.010877,0.08052,0.09237,0.08601,0.7144,15.79,0.0005033,0.2866,208.1,0.9144,4.76,165.3,0.0722,0.8596
2021-12-26 08:00:00+00:00,1.435,1.5957,0.11078,0.11264,31.31,5.639,1.2958,448.7,0.6267,542.6,49748.89,0.08558,0.32,0.02762,0.4302,0.3592,148.7,0.004539,0.07255,0.1875,0.7418,3.045,3.343,37.28,4033.01,0.561,2.3014,42.18,0.01204,0.0609,0.3101,0.008495,1.506,0.0368,1.341,0.13979,4.062,0.01231,22.25,154.4,2.786,0.009241,0.06545,2.252,28.92,0.3838,0.872,6.764,0.26294,0.8128,0.7294,0.0849,9.757,0.6233,3.015,0.09459,2.262,0.2187,5.239,2.067,0.010766,0.08036,0.09304,0.08605,0.7346,15.84,0.0005034,0.288,208.8,0.9136,4.72,165.2,0.07322,0.8674
2021-12-26 12:00:00+00:00,1.44,1.626,0.11133,0.11297,31.14,5.676,1.3097,450.5,0.6388,543.4,50049.34,0.08641,0.3229,0.0277,0.43,0.3637,149.8,0.004584,0.07361,0.1885,0.7371,3.074,3.367,37.38,4053.85,0.5632,2.2647,42.26,0.01248,0.0612,0.3177,0.008574,1.534,0.0369,1.4344,0.14181,4.042,0.012284,22.38,155.0,2.804,0.00935,0.06703,2.269,29.11,0.3927,0.8737,6.801,0.26354,0.8155,0.7363,0.08632,9.783,0.6433,3.063,0.09589,2.275,0.2226,5.277,2.085,0.01093,0.08076,0.09428,0.08713,0.7377,15.91,0.000502,0.287,207.4,0.9167,4.887,164.9,0.07421,0.8768
2021-12-26 16:00:00+00:00,1.461,1.6171,0.1131,0.11357,31.36,5.812,1.3273,453.7,0.6374,547.5,50342.51,0.08834,0.3289,0.02754,0.4369,0.3688,149.8,0.004623,0.0734,0.1907,0.7261,3.291,3.398,37.84,4076.1,0.5637,2.26,42.54,0.01245,0.06164,0.3195,0.008669,1.537,0.03735,1.415,0.14115,4.089,0.012372,23.31,156.4,2.791,0.009378,0.06612,2.3,29.47,0.3994,0.8791,6.892,0.26837,0.8224,0.7476,0.0866,9.911,0.647,3.115,0.09703,2.307,0.223,5.339,2.107,0.01097,0.08126,0.09436,0.08826,0.7311,16.21,0.0005073,0.292,213.4,0.9193,4.856,167.6,0.07509,0.8876
2021-12-26 20:00:00+00:00,1.455,1.6064,0.11316,0.11292,32.12,5.845,1.3368,451.6,0.6394,546.4,50775.49,0.08723,0.3296,0.02786,0.4306,0.3709,149.1,0.004674,0.07446,0.1898,0.7068,3.189,3.395,37.93,4063.56,0.5588,2.3377,42.59,0.01234,0.0643,0.3184,0.008685,1.543,0.03772,1.3907,0.13967,4.071,0.012434,22.98,155.7,2.876,0.00944,0.06982,2.289,29.52,0.404,0.8932,6.814,0.26584,0.8283,0.748,0.08772,9.913,0.642,3.089,0.09821,2.351,0.2295,5.483,2.094,0.011004,0.08149,0.09447,0.08876,0.73,16.16,0.0005077,0.2914,217.1,0.92,4.864,167.5,0.07669,0.8787
2021-12-27 00:00:00+00:00,1.461,1.6452,0.11687,0.11441,31.91,5.889,1.3874,451.7,0.649,548.7,51009.02,0.08869,0.3342,0.02814,0.4292,0.3751,150.4,0.004653,0.07401,0.1907,0.7101,3.208,3.401,37.99,4080.09,0.5694,2.4268,42.81,0.01251,0.0639,0.3194,0.0087,1.52,0.03732,1.396,0.14153,4.079,0.012492,23.04,156.5,2.885,0.009486,0.06844,2.323,29.68,0.4007,0.8927,6.862,0.27011,0.8243,0.7529,0.08744,10.017,0.6483,3.112,0.09825,2.472,0.2429,5.937,2.113,0.011082,0.08156,0.09562,0.0897,0.7301,16.12,0.0005091,0.2953,222.2,0.9243,4.814,168.2,0.07942,0.8823
2021-12-27 04:00:00+00:00,1.499,1.6267,0.11727,0.1136,31.17,5.919,1.3616,450.7,0.6351,545.5,50694.83,0.09091,0.3355,0.02786,0.4324,0.3755,150.8,0.00461,0.07561,0.1896,0.6884,3.209,3.405,37.83,4051.01,0.5754,2.3785,42.46,0.0123,0.0637,0.3192,0.008683,1.554,0.03704,1.3885,0.14021,4.102,0.012599,23.13,156.0,2.844,0.009415,0.06744,2.366,29.45,0.4048,0.8871,6.868,0.27562,0.8242,0.7567,0.08835,9.923,0.6798,3.108,0.09794,2.462,0.2355,5.818,2.138,0.011168,0.08139,0.09767,0.09004,0.7269,16.09,0.0005105,0.295,229.6,0.9222,4.915,167.1,0.08421,0.8863
2021-12-27 08:00:00+00:00,1.581,1.62,0.11723,0.11431,30.91,6.075,1.357,466.6,0.6555,547.7,50759.45,0.09,0.3463,0.02803,0.4243,0.3789,153.3,0.004619,0.07733,0.1913,0.69,3.183,3.469,38.28,4060.22,0.5818,2.3281,42.42,0.01251,0.0672,0.3173,0.008674,1.603,0.03711,1.3967,0.14645,4.181,0.015339,23.54,157.4,2.83,0.009385,0.069,2.372,30.04,0.4376,0.8819,6.924,0.27395,0.8263,0.7678,0.09077,10.144,0.6683,3.127,0.10155,2.465,0.236,5.818,2.15,0.011859,0.08183,0.10196,0.09084,0.7302,16.22,0.000527,0.298,232.0,0.9216,4.874,167.8,0.08242,0.8906
2021-12-27 12:00:00+00:00,1.561,1.6682,0.11828,0.11558,30.94,6.188,1.4159,470.0,0.6763,558.3,51450.57,0.09153,0.3484,0.02804,0.4325,0.3834,154.2,0.004648,0.07751,0.1909,0.7262,3.18,3.461,38.41,4092.73,0.5888,2.3571,43.14,0.01288,0.06901,0.323,0.00877,1.69,0.03732,1.4194,0.14779,4.21,0.013803,24.21,159.2,2.828,0.009615,0.07034,2.397,30.22,0.4252,0.8841,6.998,0.2804,0.8323,0.7725,0.0912,10.358,0.6678,3.276,0.10406,2.578,0.2351,5.644,2.195,0.01147,0.08217,0.10123,0.09377,0.7422,16.53,0.0005317,0.3005,230.7,0.9342,4.943,169.0,0.08223,0.8978
2021-12-27 16:00:00+00:00,1.547,1.6739,0.11782,0.11662,31.08,6.048,1.4087,470.3,0.6743,568.7,51204.64,0.09081,0.3434,0.02811,0.4252,0.3831,154.1,0.004628,0.07654,0.1906,0.8155,3.196,3.456,38.2,4077.78,0.582,2.2864,43.14,0.01277,0.06635,0.3228,0.00875,1.635,0.03717,1.4045,0.14698,4.236,0.013425,24.19,159.2,2.776,0.009642,0.06899,2.392,30.19,0.4208,0.9,7.154,0.27402,0.8361,0.7705,0.10036,10.263,0.6482,3.364,0.11543,2.587,0.2357,5.613,2.178,0.011426,0.08217,0.10145,0.0927,0.7412,16.89,0.0005256,0.3007,233.4,0.9383,4.99,170.7,0.08177,0.8982
2021-12-27 20:00:00+00:00,1.516,1.6625,0.115,0.11609,29.71,5.871,1.381,465.3,0.6643,563.7,50701.44,0.08741,0.3366,0.0274,0.4167,0.3752,150.9,0.00448,0.07644,0.1879,0.8843,3.081,3.391,37.62,4037.23,0.5678,2.1986,42.6,0.01278,0.06537,0.3139,0.008558,1.556,0.03654,1.3793,0.14735,4.144,0.013112,23.02,155.9,2.728,0.009509,0.06749,2.337,29.58,0.4082,0.8919,6.87,0.26217,0.8271,0.7544,0.09638,9.991,0.6267,3.397,0.11148,2.613,0.2294,5.481,2.1,0.011175,0.08114,0.09773,0.09126,0.7288,16.48,0.0005103,0.2984,220.7,0.9269,5.102,169.5,0.07915,0.876
2021-12-28 00:00:00+00:00,1.486,1.5865,0.11067,0.10947,28.2,5.685,1.3179,455.3,0.637,552.4,49828.06,0.08162,0.3232,0.02589,0.4026,0.3577,143.6,0.004192,0.07277,0.1814,0.8756,2.912,3.293,36.49,3960.7,0.5659,2.174,41.3,0.01214,0.06298,0.3057,0.008194,1.972,0.03475,1.3251,0.13679,3.942,0.012797,22.33,151.2,2.643,0.009312,0.06426,2.237,28.19,0.3884,0.8599,6.618,0.25125,0.8124,0.7262,0.09473,9.667,0.6054,3.144,0.10597,2.451,0.2199,5.338,2.017,0.01109,0.07896,0.0948,0.08869,0.7034,15.68,0.0004927,0.2862,216.3,0.8947,4.846,162.2,0.07627,0.8449
2021-12-28 04:00:00+00:00,1.464,1.5682,0.10957,0.10995,28.66,5.66,1.3082,452.3,0.63,547.8,49227.13,0.08186,0.3209,0.02611,0.4073,0.3544,141.8,0.004235,0.07306,0.1815,0.9171,2.952,3.265,35.96,3917.0,0.5548,2.1768,40.71,0.01231,0.06509,0.3026,0.008162,1.868,0.03459,1.3642,0.13576,3.908,0.012615,21.95,150.5,2.656,0.009114,0.06351,2.217,27.94,0.3923,0.8469,6.551,0.25056,0.7922,0.7186,0.09404,9.589,0.6081,3.178,0.10447,2.416,0.2167,5.229,2.015,0.010932,0.07853,0.09367,0.08761,0.6992,15.63,0.0004892,0.2833,215.3,0.8875,4.807,157.4,0.07726,0.8371
2021-12-28 08:00:00+00:00,1.51,1.5776,0.10992,0.11041,29.25,5.678,1.326,455.4,0.6328,553.0,49200.39,0.0821,0.326,0.02612,0.4461,0.3579,142.5,0.004261,0.07311,0.1816,0.8828,3.002,3.285,36.39,3920.9,0.558,2.2693,40.74,0.01218,0.06455,0.3047,0.00817,1.809,0.0347,1.4424,0.13796,3.919,0.012798,22.47,152.9,2.674,0.009171,0.06439,2.222,28.2,0.3988,0.8823,6.636,0.25607,0.798,0.7177,0.09317,9.601,0.6178,3.233,0.10263,2.436,0.2164,5.308,2.045,0.011033,0.0795,0.09474,0.08676,0.6974,15.68,0.0004973,0.2901,220.4,0.891,4.802,156.1,0.07839,0.84
2021-12-28 12:00:00+00:00,1.485,1.5542,0.10845,0.10792,27.98,5.59,1.3065,449.3,0.6174,547.8,48937.48,0.08036,0.3202,0.02598,0.4476,0.3523,140.2,0.004198,0.07222,0.1783,0.8046,2.895,3.242,35.92,3897.9,0.5511,2.2709,40.79,0.01201,0.06283,0.2989,0.008,1.761,0.03433,1.506,0.13514,3.876,0.012301,22.06,151.0,2.593,0.009115,0.06337,2.203,27.69,0.3921,0.8518,6.545,0.25137,0.7959,0.7082,0.0913,9.48,0.6187,3.199,0.10187,2.396,0.2148,5.261,2.002,0.01097,0.07898,0.09325,0.08668,0.692,15.41,0.0004904,0.2917,218.4,0.8824,4.706,155.6,0.07983,0.8282
2021-12-28 16:00:00+00:00,1.406,1.4802,0.10388,0.10378,26.92,5.421,1.2251,442.8,0.5956,534.7,47689.46,0.07685,0.3065,0.02516,0.4092,0.3408,136.8,0.004024,0.06937,0.1753,0.8002,2.777,3.14,34.95,3807.96,0.5215,2.2259,40.45,0.01153,0.05945,0.2844,0.007695,1.628,0.0334,1.4878,0.12754,3.745,0.011974,21.02,146.5,2.496,0.008903,0.06141,2.118,26.97,0.3756,0.8203,6.32,0.23989,0.7755,0.6911,0.08513,9.144,0.5887,3.043,0.09665,2.299,0.2056,5.083,1.932,0.010493,0.07736,0.08904,0.08321,0.6826,14.81,0.0004691,0.2794,209.7,0.8597,4.498,152.6,0.07712,0.8028
2021-12-28 20:00:00+00:00,1.4,1.4654,0.10239,0.10464,26.59,5.36,1.2195,439.0,0.5922,534.2,47543.74,0.07681,0.3035,0.02513,0.4071,0.3411,134.8,0.004007,0.07021,0.1739,0.7896,2.757,3.129,34.93,3792.75,0.52,2.2282,40.01,0.0115,0.05952,0.2907,0.007677,1.786,0.03264,1.4291,0.12734,3.713,0.011974,20.37,145.7,2.492,0.00865,0.06181,2.108,27.0,0.3729,0.8147,6.244,0.23639,0.7607,0.69,0.08321,9.069,0.5839,3.031,0.09547,2.276,0.2046,5.083,1.916,0.010506,0.07713,0.08762,0.08302,0.6875,14.83,0.000466,0.274,208.8,0.8515,4.491,149.7,0.07515,0.7992
2021-12-29 00:00:00+00:00,1.42,1.4916,0.10454,0.10414,27.03,5.399,1.2419,444.0,0.6029,538.9,48001.01,0.07826,0.3062,0.02534,0.4192,0.345,136.4,0.004293,0.07165,0.1767,0.7904,2.818,3.181,35.31,3816.15,0.529,2.3156,40.33,0.01166,0.06114,0.2937,0.007846,1.559,0.0332,1.4884,0.12939,3.743,0.012231,20.86,148.6,2.606,0.008817,0.06258,2.136,27.12,0.3795,0.818,6.373,0.24257,0.764,0.6956,0.08436,9.178,0.602,3.247,0.09777,2.295,0.2058,5.126,1.937,0.010658,0.07866,0.08991,0.08365,0.6845,14.96,0.0004792,0.2763,211.3,0.8597,4.535,150.7,0.08069,0.8087
